Tanggal,Hujan,Temperatur,Kecepatan Angin,Kelembaban,Tekanan Udara,Arah Angin,UV,DoY,Bulan,Jam,,
2023-05-12 08:00:00,0,29.2,6.64,94.92,1010.22,4.50294947,1.34,130.1917808,5,8,,
2023-05-12 09:00:00,0,31,6.34,85.4,1010.3,1.832595715,2.66,130.1917808,5,9,,
2023-05-12 10:00:00,0,33.7,7.69,74.68,1009.66,1.675516082,7.9,130.1917808,5,10,,
2023-05-12 11:00:00,0,34.7,9.49,69.38,1008.82,1.692969374,10.15,130.1917808,5,11,,
2023-05-12 12:00:00,0,35.4,9.48,68.84,1008,1.745329252,6.62,130.1917808,5,12,,
2023-05-12 13:00:00,0.4,29.9,7.55,89.9,1007.5,1.675516082,6.57,130.1917808,5,13,,
2023-05-12 14:00:00,0.2,33,8.75,76.22,1006.52,1.745329252,2.78,130.1917808,5,14,,
2023-05-12 15:00:00,0,33.4,9.53,73.98,1006.22,1.815142422,1.78,130.1917808,5,15,,
2023-05-12 16:00:00,0,33,10.2,76.04,1006.4,1.658062789,1.19,130.1917808,5,16,,
2023-05-12 17:00:00,0,30.84,8.09,81.76,1007.4,1.780235837,0.36,130.1917808,5,17,,
2023-05-12 18:00:00,0,29,4.82,90.88,1007.8,1.954768762,0,130.1917808,5,18,,
2023-05-12 19:00:00,0,27.7,4.56,94.92,1009,4.328416545,0,130.1917808,5,19,,
2023-05-12 20:00:00,0,27,5.78,94.92,1009.6,4.50294947,0,130.1917808,5,20,,
2023-05-12 21:00:00,0,26.06,7.18,94.92,1010.1,4.50294947,0,130.1917808,5,21,,
2023-05-12 22:00:00,0,25.46,4.9,94.92,1010.72,4.50294947,0,130.1917808,5,22,,
2023-05-12 23:00:00,0,25.2,5.64,94.92,1010.48,4.468042885,0,130.1917808,5,23,,
2023-05-13 00:00:00,0,24.9,5.6,94.92,1010.16,4.485496178,0,131.1780822,5,0,,
2023-05-13 01:00:00,0,24.6,5.83,94.92,1009.54,4.520402763,0,131.1780822,5,1,,
2023-05-13 02:00:00,0,24.4,3.79,94.92,1008.98,4.485496178,0,131.1780822,5,2,,
2023-05-13 03:00:00,0,24.2,5.36,94.92,1008.74,4.50294947,0,131.1780822,5,3,,
2023-05-13 04:00:00,0,24.16,3.98,94.92,1009,4.50294947,0,131.1780822,5,4,,
2023-05-13 05:00:00,0,23.9,3.49,94.92,1009.14,4.520402763,0,131.1780822,5,5,,
2023-05-13 06:00:00,0,24.2,3.43,94.92,1009.74,4.537856055,0,131.1780822,5,6,,
2023-05-13 07:00:00,0,25,4.61,94.92,1010.4,4.555309348,0.63,131.1780822,5,7,,
2023-05-13 08:00:00,0,28.2,7.32,94.92,1010.54,4.520402763,1.3,131.1780822,5,8,,
2023-05-13 09:00:00,0,30.9,7.41,88.88,1010.86,4.398229715,1.87,131.1780822,5,9,,
2023-05-13 10:00:00,0,32.6,7.73,79.72,1010.4,4.276056667,2.7,131.1780822,5,10,,
2023-05-13 11:00:00,0,33.9,7.04,74.76,1009.76,4.4331363,9.27,131.1780822,5,11,,
2023-05-13 12:00:00,0,34.8,6.39,69.12,1008.8,4.206243497,2.5,131.1780822,5,12,,
2023-05-13 13:00:00,0,36.96,4.93,61.32,1008.2,4.590215933,8.9,131.1780822,5,13,,
2023-05-13 14:00:00,0,35.8,6.37,63.56,1007.12,4.328416545,2.03,131.1780822,5,14,,
2023-05-13 15:00:00,0,35.6,5.02,67.2,1006.3,4.694935688,2.24,131.1780822,5,15,,
2023-05-13 16:00:00,0,31.6,6.21,80.24,1006.28,4.241150082,1.11,131.1780822,5,16,,
2023-05-13 17:00:00,0,32,8.84,79.02,1006.88,4.031710572,0.35,131.1780822,5,17,,
2023-05-13 18:00:00,0,30.46,4.45,85.56,1007.6,3.473205211,0,131.1780822,5,18,,
2023-05-13 19:00:00,1.4,27.7,6.3,94.92,1009.1,4.328416545,0,131.1780822,5,19,,
2023-05-13 20:00:00,3.4,23.7,11.1,94.92,1010.94,3.787364477,0,131.1780822,5,20,,
2023-05-13 21:00:00,5.6,23.1,5.41,94.92,1010.6,4.468042885,0,131.1780822,5,21,,
2023-05-13 22:00:00,0,23.48,3.42,94.92,1010.92,4.764748858,0,131.1780822,5,22,,
2023-05-13 23:00:00,0,23.5,4.14,94.92,1011.34,4.78220215,0,131.1780822,5,23,,
2023-05-14 00:00:00,0,23.2,4.71,94.92,1011.28,4.71238898,0,132.1643836,5,0,,
2023-05-14 01:00:00,0,23.2,4.1,94.92,1010.6,4.101523742,0,132.1643836,5,1,,
2023-05-14 02:00:00,0,23.3,3.25,94.92,1009.96,3.926990817,0,132.1643836,5,2,,
2023-05-14 03:00:00,0,23.3,3.03,94.92,1009.46,3.926990817,0,132.1643836,5,3,,
2023-05-14 04:00:00,0,23.3,2.81,94.92,1008.96,3.926990817,0,132.1643836,5,4,,
2023-05-14 05:00:00,0,23.5,2.69,94.92,1009.5,3.926990817,0,132.1643836,5,5,,
2023-05-14 06:00:00,0,23.2,1.83,94.92,1010.2,4.520402763,0,132.1643836,5,6,,
2023-05-14 07:00:00,0,24.8,2.16,94.92,1010.7,4.310963252,0.62,132.1643836,5,7,,
2023-05-14 08:00:00,0,27.9,5.08,94.92,1011.5,4.328416545,1.35,132.1643836,5,8,,
2023-05-14 09:00:00,0,29.54,9.98,88.94,1011.68,3.926990817,2.62,132.1643836,5,9,,
2023-05-14 10:00:00,0,31.5,9.15,83.46,1011.58,4.345869837,3.51,132.1643836,5,10,,
2023-05-14 11:00:00,0,31.54,8.75,83.22,1010.84,4.468042885,4.71,132.1643836,5,11,,
2023-05-14 12:00:00,0,32.8,8.7,79.18,1009.86,4.206243497,3.86,132.1643836,5,12,,
2023-05-14 13:00:00,0,33.7,5.98,71.26,1008.64,4.537856055,2.42,132.1643836,5,13,,
2023-05-14 14:00:00,0,33.1,7.53,73.78,1007.8,4.590215933,1.96,132.1643836,5,14,,
2023-05-14 15:00:00,0,34,6.45,72.58,1006.9,3.822271062,2.43,132.1643836,5,15,,
2023-05-14 16:00:00,0,32.6,8.1,75.34,1007.04,3.822271062,0.71,132.1643836,5,16,,
2023-05-14 17:00:00,0,27.4,7.28,84.58,1007.36,1.658062789,0.2,132.1643836,5,17,,
2023-05-14 18:00:00,0,26.5,5.33,89.2,1008.4,1.675516082,0,132.1643836,5,18,,
2023-05-14 19:00:00,0,25.3,3.3,94.92,1009.12,3.961897402,0,132.1643836,5,19,,
2023-05-14 20:00:00,0,25.1,2.43,94.92,1010.1,4.15388362,0,132.1643836,5,20,,
2023-05-14 21:00:00,0,25.04,4.61,94.92,1010.68,4.415683008,0,132.1643836,5,21,,
2023-05-14 22:00:00,0,25.1,5.64,94.92,1010.84,4.520402763,0,132.1643836,5,22,,
2023-05-14 23:00:00,0,24.9,4.23,94.92,1010.68,4.468042885,0,132.1643836,5,23,,
2023-05-15 00:00:00,0,24.8,3.72,94.92,1010.28,4.468042885,0,133.1506849,5,0,,
2023-05-15 01:00:00,0,24.9,4.43,94.92,1009.58,4.450589593,0,133.1506849,5,1,,
2023-05-15 02:00:00,0,24.92,4.86,94.92,1009.22,4.468042885,0,133.1506849,5,2,,
2023-05-15 03:00:00,0,24.8,4.93,94.92,1008.76,4.450589593,0,133.1506849,5,3,,
2023-05-15 04:00:00,0,24.8,5.09,94.92,1008.52,4.01425728,0,133.1506849,5,4,,
2023-05-15 05:00:00,0,24.5,4.55,94.92,1009.08,4.4331363,0,133.1506849,5,5,,
2023-05-15 06:00:00,0,24.3,3.99,94.92,1009.6,4.345869837,0,133.1506849,5,6,,
2023-05-15 07:00:00,0,25.7,5.3,94.92,1010.5,4.415683008,0.63,133.1506849,5,7,,
2023-05-15 08:00:00,0,28,7.26,93.42,1010.82,4.136430327,1.36,133.1506849,5,8,,
2023-05-15 09:00:00,0,30.6,7.37,83.08,1011.38,3.996803987,2.78,133.1506849,5,9,,
2023-05-15 10:00:00,0,31,6.05,79.14,1011.2,3.926990817,2.49,133.1506849,5,10,,
2023-05-15 11:00:00,0,32.5,5.35,73.48,1010.6,4.4331363,2.86,133.1506849,5,11,,
2023-05-15 12:00:00,0,32.4,5.44,74.06,1009.52,4.36332313,2.98,133.1506849,5,12,,
2023-05-15 13:00:00,0,33,6.46,72.16,1008.8,4.4331363,2.05,133.1506849,5,13,,
2023-05-15 14:00:00,0,34.4,4.62,67.3,1007.62,1.850049007,3.6,133.1506849,5,14,,
2023-05-15 15:00:00,0,32.5,6.64,75.02,1007,4.08407045,1.19,133.1506849,5,15,,
2023-05-15 16:00:00,0,31.6,4.67,78.04,1007.14,1.832595715,0.5,133.1506849,5,16,,
2023-05-15 17:00:00,0,30.06,6.06,83.1,1007.74,2.303834613,0.19,133.1506849,5,17,,
2023-05-15 18:00:00,0,28.9,5.71,87.5,1008.82,3.403392041,0,133.1506849,5,18,,
2023-05-15 19:00:00,0,28.24,6.08,91.1,1010,3.630284844,0,133.1506849,5,19,,
2023-05-15 20:00:00,0,27.34,5.81,93.6,1010.44,3.682644722,0,133.1506849,5,20,,
2023-05-15 21:00:00,0,26.5,5.31,94.92,1011.02,3.874630939,0,133.1506849,5,21,,
2023-05-15 22:00:00,0,26.2,4.91,94.92,1011.42,4.118977035,0,133.1506849,5,22,,
2023-05-15 23:00:00,0,26.1,4.21,94.92,1011.54,4.188790205,0,133.1506849,5,23,,
2023-05-16 00:00:00,0,26.2,4.61,94.92,1011.18,4.29350996,0,134.1369863,5,0,,
2023-05-16 01:00:00,0,25.56,3.91,94.92,1010.5,4.328416545,0,134.1369863,5,1,,
2023-05-16 02:00:00,0,25.3,3.76,94.92,1010.2,4.258603375,0,134.1369863,5,2,,
2023-05-16 03:00:00,0,25.3,3.92,94.92,1010.18,4.450589593,0,134.1369863,5,3,,
2023-05-16 04:00:00,0,25.2,4.26,94.92,1009.94,4.380776423,0,134.1369863,5,4,,
2023-05-16 05:00:00,0,24.5,3.64,94.92,1010.28,4.328416545,0,134.1369863,5,5,,
2023-05-16 06:00:00,0,24.7,3.62,94.92,1010.4,4.450589593,0,134.1369863,5,6,,
2023-05-16 07:00:00,0,26.4,5.96,94.92,1010.98,3.961897402,0.63,134.1369863,5,7,,
2023-05-16 08:00:00,0,27.12,6.2,94.92,1011.4,3.543018382,1.08,134.1369863,5,8,,
2023-05-16 09:00:00,0,29.6,8.08,89.54,1011.48,3.874630939,2.57,134.1369863,5,9,,
2023-05-16 10:00:00,0,31.22,7.92,75.02,1011.48,3.647738137,3.66,134.1369863,5,10,,
2023-05-16 11:00:00,0,32,7.12,71.66,1010.72,4.101523742,8.56,134.1369863,5,11,,
2023-05-16 12:00:00,0,32,8.2,74.44,1009.6,4.049163865,3.09,134.1369863,5,12,,
2023-05-16 13:00:00,0,33.1,7.56,69.08,1008.6,4.4331363,2.52,134.1369863,5,13,,
2023-05-16 14:00:00,0,32.78,9.07,71.1,1007.74,4.136430327,1.91,134.1369863,5,14,,
2023-05-16 15:00:00,0,32.7,7.77,71.74,1007.7,4.101523742,0.8,134.1369863,5,15,,
2023-05-16 16:00:00,0,32.3,6.75,76.82,1008.02,1.047197551,1.35,134.1369863,5,16,,
2023-05-16 17:00:00,0,30.6,6.9,81.2,1008.6,1.692969374,0.42,134.1369863,5,17,,
2023-05-16 18:00:00,0,28.84,5.16,88.8,1008.92,2.042035225,0,134.1369863,5,18,,
2023-05-16 19:00:00,0,28,4.08,94,1009.96,3.700098014,0,134.1369863,5,19,,
2023-05-16 20:00:00,0,27.6,4.44,94.92,1010.8,4.206243497,0,134.1369863,5,20,,
2023-05-16 21:00:00,0,26.94,4.13,94.92,1011,4.276056667,0,134.1369863,5,21,,
2023-05-16 22:00:00,0,26.8,5.29,94.92,1011.34,4.398229715,0,134.1369863,5,22,,
2023-05-16 23:00:00,0,26.9,6.3,94.92,1011.2,4.241150082,0,134.1369863,5,23,,
2023-05-17 00:00:00,0,26.6,5.94,94.92,1010.7,4.15388362,0,135.1232877,5,0,,
2023-05-17 01:00:00,0,26.34,5.07,94.92,1010.36,4.520402763,0,135.1232877,5,1,,
2023-05-17 02:00:00,0,26.2,5.83,94.92,1009.86,4.15388362,0,135.1232877,5,2,,
2023-05-17 03:00:00,0,25.4,4.56,94.92,1009.56,4.537856055,0,135.1232877,5,3,,
2023-05-17 04:00:00,0,25.3,4.79,94.92,1009.66,4.066617157,0,135.1232877,5,4,,
2023-05-17 05:00:00,0,24.3,2.82,94.92,1010,4.4331363,0,135.1232877,5,5,,
2023-05-17 06:00:00,0,24.2,2.79,94.92,1010.48,4.345869837,0,135.1232877,5,6,,
2023-05-17 07:00:00,0,25.6,4.1,94.92,1011.24,4.118977035,0.59,135.1232877,5,7,,
2023-05-17 08:00:00,0,28.5,6.83,92.36,1011.68,4.398229715,1.39,135.1232877,5,8,,
2023-05-17 09:00:00,0,29.9,9.07,84.06,1011.98,3.682644722,2.91,135.1232877,5,9,,
2023-05-17 10:00:00,0,30.6,8.945,80.53,1011.41,3.918264171,3.735,135.1232877,5,10,,
2023-05-17 11:00:00,0,31.3,8.82,77,1010.84,4.15388362,4.56,135.1232877,5,11,,
2023-05-17 12:00:00,0,33.2,8.23,68.6,1009.7,4.310963252,3.51,135.1232877,5,12,,
2023-05-17 13:00:00,0,34.2,7.68,65.56,1008.5,4.118977035,2.92,135.1232877,5,13,,
2023-05-17 14:00:00,0,32.9,7.43,73.5,1007.8,3.909537524,4.88,135.1232877,5,14,,
2023-05-17 15:00:00,0,31.4,8.47,79.08,1007.46,2.28638132,2.35,135.1232877,5,15,,
2023-05-17 16:00:00,0,31.88,7.2,76.96,1007.5,3.351032164,1.3,135.1232877,5,16,,
2023-05-17 17:00:00,0,30.6,6.73,80.6,1007.64,2.321287905,0.47,135.1232877,5,17,,
2023-05-17 18:00:00,0,28.8,5.98,90.8,1008.44,3.787364477,0,135.1232877,5,18,,
2023-05-17 19:00:00,0,27.58,3.8,94.92,1009.44,3.909537524,0,135.1232877,5,19,,
2023-05-17 20:00:00,0,27.3,4.76,94.92,1010.68,3.735004599,0,135.1232877,5,20,,
2023-05-17 21:00:00,0,26.74,5.3,94.92,1011.32,3.839724354,0,135.1232877,5,21,,
2023-05-17 22:00:00,0,26.7,5.93,94.92,1011.66,4.450589593,0,135.1232877,5,22,,
2023-05-17 23:00:00,0,26.3,6.35,94.92,1011.46,4.450589593,0,135.1232877,5,23,,
2023-05-18 00:00:00,0,26.3,6,94.92,1011.22,4.468042885,0,136.109589,5,0,,
2023-05-18 01:00:00,0,26.26,7.16,94.92,1010.42,4.450589593,0,136.109589,5,1,,
2023-05-18 02:00:00,6,24.9,5.06,94.92,1010.16,4.494222824,0,136.109589,5,2,,
2023-05-18 03:00:00,5.6,24.8,2.96,94.92,1009.9,4.537856055,0,136.109589,5,3,,
2023-05-18 04:00:00,0.2,24.7,3.16,94.92,1009.8,4.4331363,0,136.109589,5,4,,
2023-05-18 05:00:00,0,24.8,2.77,94.92,1010.44,4.677482395,0,136.109589,5,5,,
2023-05-18 06:00:00,1.4,25.1,2.87,94.92,1010.66,4.694935688,0,136.109589,5,6,,
2023-05-18 07:00:00,0.2,25,2.73,94.92,1011.58,4.677482395,0.14,136.109589,5,7,,
2023-05-18 08:00:00,0,25.2,1.99,94.92,1012.7,4.71238898,0.26,136.109589,5,8,,
2023-05-18 09:00:00,0,25.4,1.8,94.92,1012.84,4.71238898,1.04,136.109589,5,9,,
2023-05-18 10:00:00,0,25.6,2.09,94.92,1012.42,4.15388362,0.86,136.109589,5,10,,
2023-05-18 11:00:00,0.2,25.9,2.48,94.92,1011.64,3.926990817,1.27,136.109589,5,11,,
2023-05-18 12:00:00,0,26.8,3.77,94.92,1010.9,4.258603375,1.54,136.109589,5,12,,
2023-05-18 13:00:00,0,27.4,4.39,94.78,1010.06,4.450589593,1.81,136.109589,5,13,,
2023-05-18 14:00:00,0,27.9,3.86,93.96,1009.04,4.537856055,1.92,136.109589,5,14,,
2023-05-18 15:00:00,0,28.6,4.12,90.86,1008.22,3.612831552,1.87,136.109589,5,15,,
2023-05-18 16:00:00,0,28.8,6.14,91.5,1007.82,3.874630939,1.23,136.109589,5,16,,
2023-05-18 17:00:00,0,27.96,6.1,93.6,1008.08,4.066617157,0.45,136.109589,5,17,,
2023-05-18 18:00:00,0,26.7,4.78,94.92,1008.58,4.101523742,0,136.109589,5,18,,
2023-05-18 19:00:00,0,25.76,3.13,94.92,1009.4,4.468042885,0,136.109589,5,19,,
2023-05-18 20:00:00,0,25.5,2.79,94.92,1010.2,4.450589593,0,136.109589,5,20,,
2023-05-18 21:00:00,0,25.4,3.39,94.92,1010.76,4.468042885,0,136.109589,5,21,,
2023-05-18 22:00:00,0,25.3,3.57,94.92,1011.22,4.118977035,0,136.109589,5,22,,
2023-05-18 23:00:00,0,25.2,2.35,94.92,1011.2,4.15388362,0,136.109589,5,23,,
2023-05-19 00:00:00,0,25,2.69,94.92,1010.88,4.29350996,0,137.0958904,5,0,,
2023-05-19 01:00:00,0,24.8,2.83,94.92,1010.6,4.310963252,0,137.0958904,5,1,,
2023-05-19 02:00:00,0,24.8,2.28,94.92,1009.94,4.4331363,0,137.0958904,5,2,,
2023-05-19 03:00:00,0,24.8,4.63,94.92,1009.02,4.520402763,0,137.0958904,5,3,,
2023-05-19 04:00:00,0,24.7,5.05,94.92,1009.28,4.450589593,0,137.0958904,5,4,,
2023-05-19 05:00:00,0,24.6,4.43,94.92,1009.92,4.468042885,0,137.0958904,5,5,,
2023-05-19 06:00:00,0,24.9,5.64,94.92,1010.26,4.450589593,0,137.0958904,5,6,,
2023-05-19 07:00:00,0,25.54,6.98,94.92,1011.18,4.50294947,0.33,137.0958904,5,7,,
2023-05-19 08:00:00,0,26.74,7.26,94.92,1011.32,4.520402763,1.02,137.0958904,5,8,,
2023-05-19 09:00:00,0,27.9,6.72,91.88,1010.68,4.049163865,2.2,137.0958904,5,9,,
2023-05-19 10:00:00,0,30.06,7.53,82.4,1010.9,4.118977035,5.66,137.0958904,5,10,,
2023-05-19 11:00:00,0,29.9,7.93,82.62,1010.8,4.537856055,2.65,137.0958904,5,11,,
2023-05-19 12:00:00,0,30.84,9.14,79.44,1009.88,4.328416545,5.46,137.0958904,5,12,,
2023-05-19 13:00:00,0,32.1,8.9,75.3,1008.96,4.415683008,4.84,137.0958904,5,13,,
2023-05-19 14:00:00,0,31.2,8.18,79.48,1007.88,3.717551307,3.06,137.0958904,5,14,,
2023-05-19 15:00:00,0,30.24,6.12,82.42,1007.42,3.839724354,0.98,137.0958904,5,15,,
2023-05-19 16:00:00,0,28.9,5.27,87.02,1008,1.850049007,0.47,137.0958904,5,16,,
2023-05-19 17:00:00,0,26.6,4.65,94.92,1008.96,1.658062789,0.13,137.0958904,5,17,,
2023-05-19 18:00:00,0,26.3,4.17,94.92,1008.78,1.658062789,0,137.0958904,5,18,,
2023-05-19 19:00:00,0.4,24.7,5.95,94.92,1008.86,4.031710572,0,137.0958904,5,19,,
2023-05-19 20:00:00,0,24.5,5.48,94.92,1009.68,4.415683008,0,137.0958904,5,20,,
2023-05-19 21:00:00,0,24.5,5.15,94.92,1010.18,4.36332313,0,137.0958904,5,21,,
2023-05-19 22:00:00,0,24.16,5.35,94.92,1010.94,4.50294947,0,137.0958904,5,22,,
2023-05-19 23:00:00,0,24.1,3.75,94.92,1010.8,4.171336912,0,137.0958904,5,23,,
2023-05-20 00:00:00,0,23.5,2.12,94.92,1010.3,4.206243497,0,138.0821918,5,0,,
2023-05-20 01:00:00,0,23.3,1.93,94.92,1009.9,4.485496178,0,138.0821918,5,1,,
2023-05-20 02:00:00,0,23.9,2.5,94.92,1009.24,4.310963252,0,138.0821918,5,2,,
2023-05-20 03:00:00,0,24.2,3.79,94.92,1008.74,4.450589593,0,138.0821918,5,3,,
2023-05-20 04:00:00,0,24.5,3.96,94.92,1008.64,4.398229715,0,138.0821918,5,4,,
2023-05-20 05:00:00,0,24.4,2.87,94.92,1008.84,4.380776423,0,138.0821918,5,5,,
2023-05-20 06:00:00,0,24.1,4.21,94.92,1009.14,4.468042885,0,138.0821918,5,6,,
2023-05-20 07:00:00,0,25,4.5,94.92,1009.7,4.468042885,0.48,138.0821918,5,7,,
2023-05-20 08:00:00,0,27.1,7.06,94.92,1010.24,4.485496178,1.19,138.0821918,5,8,,
2023-05-20 09:00:00,0,28.78,8.03,91.6,1010.56,4.118977035,1.15,138.0821918,5,9,,
2023-05-20 10:00:00,0,30.2,8.31,85.88,1010.2,3.752457892,4.71,138.0821918,5,10,,
2023-05-20 11:00:00,0,31.4,7.7,79.16,1009.62,3.996803987,1.92,138.0821918,5,11,,
2023-05-20 12:00:00,0,31,7.68,79.82,1008.72,3.822271062,1.73,138.0821918,5,12,,
2023-05-20 13:00:00,0,32.1,6.91,76.34,1007.76,3.682644722,1.11,138.0821918,5,13,,
2023-05-20 14:00:00,0,33.6,6.88,69.86,1006.72,3.769911184,1.58,138.0821918,5,14,,
2023-05-20 15:00:00,0,33.28,6.43,71.6,1006.3,3.595378259,1.68,138.0821918,5,15,,
2023-05-20 16:00:00,0,32.1,6.21,74.4,1006.38,3.211405824,0.91,138.0821918,5,16,,
2023-05-20 17:00:00,0,31.08,5.62,80.42,1006.62,2.024581932,0.36,138.0821918,5,17,,
2023-05-20 18:00:00,0,28.3,5.31,92.8,1007.3,3.333578871,0,138.0821918,5,18,,
2023-05-20 19:00:00,0,27.3,3.8,94.92,1008.48,3.857177647,0,138.0821918,5,19,,
2023-05-20 20:00:00,0,26.4,3.16,94.92,1009.22,4.15388362,0,138.0821918,5,20,,
2023-05-20 21:00:00,0,26.7,4.1,94.92,1010.02,4.29350996,0,138.0821918,5,21,,
2023-05-20 22:00:00,0,26.7,6.33,94.92,1010.42,4.468042885,0,138.0821918,5,22,,
2023-05-20 23:00:00,0,26.7,5.41,94.92,1010.68,4.50294947,0,138.0821918,5,23,,
2023-05-21 00:00:00,0,26.1,4.36,94.92,1010.86,4.450589593,0,139.0684932,5,0,,
2023-05-21 01:00:00,0,25.8,4.01,94.92,1010.7,4.468042885,0,139.0684932,5,1,,
2023-05-21 02:00:00,0,25.6,3.37,94.92,1009.92,4.468042885,0,139.0684932,5,2,,
2023-05-21 03:00:00,0,25.34,3.09,94.92,1009.9,4.398229715,0,139.0684932,5,3,,
2023-05-21 04:00:00,0,25.1,3.2,94.92,1009.5,4.4331363,0,139.0684932,5,4,,
2023-05-21 05:00:00,0,24.8,3.06,94.92,1009.86,4.4331363,0,139.0684932,5,5,,
2023-05-21 06:00:00,0,24.64,2.59,94.92,1010.08,4.380776423,0,139.0684932,5,6,,
2023-05-21 07:00:00,0,24.8,2.49,94.92,1010.42,4.345869837,0.42,139.0684932,5,7,,
2023-05-21 08:00:00,0,27.36,4.58,94.92,1011.04,4.450589593,1.01,139.0684932,5,8,,
2023-05-21 09:00:00,0,28.64,5.4,95.3,1011.38,3.996803987,1.64,139.0684932,5,9,,
2023-05-21 10:00:00,0,30.86,6.59,85.14,1011.14,4.4331363,2.23,139.0684932,5,10,,
2023-05-21 11:00:00,0,31.3,5.96,82.54,1010.66,4.171336912,1.54,139.0684932,5,11,,
2023-05-21 12:00:00,0,32.4,6.57,76.46,1009.42,4.258603375,2.45,139.0684932,5,12,,
2023-05-21 13:00:00,0,33.7,7.3,72.92,1008.4,3.787364477,3.65,139.0684932,5,13,,
2023-05-21 14:00:00,0,31,7.72,80,1007.68,4.136430327,1.39,139.0684932,5,14,,
2023-05-21 15:00:00,0,31.8,7.06,77.34,1007.32,3.909537524,1.07,139.0684932,5,15,,
2023-05-21 16:00:00,0,31,5.02,81.7,1007.72,3.700098014,0.68,139.0684932,5,16,,
2023-05-21 17:00:00,0,29.4,4.12,89.94,1007.64,1.832595715,0.27,139.0684932,5,17,,
2023-05-21 18:00:00,0,28.3,2.71,94.7,1008.46,4.206243497,0,139.0684932,5,18,,
2023-05-21 19:00:00,0,27.24,3.34,94.92,1009.32,4.08407045,0,139.0684932,5,19,,
2023-05-21 20:00:00,0,26.7,4.45,94.92,1010.94,4.276056667,0,139.0684932,5,20,,
2023-05-21 21:00:00,0,23.2,9.17,94.92,1011.58,4.904375198,0,139.0684932,5,21,,
2023-05-21 22:00:00,0,23,3.77,94.92,1011.46,4.555309348,0,139.0684932,5,22,,
2023-05-21 23:00:00,0,23,2.74,94.92,1011.26,4.485496178,0,139.0684932,5,23,,
2023-05-22 00:00:00,0,23.04,4,94.92,1011.42,4.50294947,0,140.0547945,5,0,,
2023-05-22 01:00:00,0,23.07,3.525,94.92,1010.8,4.50294947,0,140.0547945,5,1,,
2023-05-22 02:00:00,0,23.1,3.05,94.92,1010.18,4.50294947,0,140.0547945,5,2,,
2023-05-22 03:00:00,0,23.04,2.87,94.92,1009.7,4.590215933,0,140.0547945,5,3,,
2023-05-22 04:00:00,0,23.2,2.57,94.92,1009.7,4.468042885,0,140.0547945,5,4,,
2023-05-22 05:00:00,0,23.1,2.37,94.92,1010.04,4.555309348,0,140.0547945,5,5,,
2023-05-22 06:00:00,0,22.9,1.9,94.92,1010.44,3.926990817,0,140.0547945,5,6,,
2023-05-22 07:00:00,0,23.96,2.32,94.92,1010.86,4.276056667,0.53,140.0547945,5,7,,
2023-05-22 08:00:00,0,26.6,4.97,94.92,1011.3,4.4331363,1.06,140.0547945,5,8,,
2023-05-22 09:00:00,0,29.14,6.9,90.12,1011.58,4.468042885,1.84,140.0547945,5,9,,
2023-05-22 10:00:00,0,29.92,7.68,86.12,1011.08,4.345869837,1.465,140.0547945,5,10,,
2023-05-22 11:00:00,0,30.7,8.46,82.12,1010.58,4.22369679,1.09,140.0547945,5,11,,
2023-05-22 12:00:00,0,32.7,7.98,72.22,1009.7,4.241150082,3.47,140.0547945,5,12,,
2023-05-22 13:00:00,0,33.44,8.56,71.18,1009,4.101523742,3.8,140.0547945,5,13,,
2023-05-22 14:00:00,0,32.4,7.58,78.98,1008.1,4.206243497,1.06,140.0547945,5,14,,
2023-05-22 15:00:00,0,30,7.22,87.44,1007.9,1.675516082,0.99,140.0547945,5,15,,
2023-05-22 16:00:00,0,30.4,6.895,85.3,1007.96,2.024581932,0.72,140.0547945,5,16,,
2023-05-22 17:00:00,0,30.8,6.57,83.16,1008.02,2.373647783,0.45,140.0547945,5,17,,
2023-05-22 18:00:00,0,28.7,5.74,90.5,1008.34,3.490658504,0,140.0547945,5,18,,
2023-05-22 19:00:00,0,27.5,5.55,94.92,1009.26,3.874630939,0,140.0547945,5,19,,
2023-05-22 20:00:00,0,27,4.86,94.92,1010.08,4.101523742,0,140.0547945,5,20,,
2023-05-22 21:00:00,0,26.5,4.46,94.92,1010.8,4.01425728,0,140.0547945,5,21,,
2023-05-22 22:00:00,0,26.4,4.86,94.92,1011.56,4.276056667,0,140.0547945,5,22,,
2023-05-22 23:00:00,0,26.1,4.78,94.92,1011.4,4.276056667,0,140.0547945,5,23,,
2023-05-23 00:00:00,0,25.1,3.44,94.92,1011.1,4.380776423,0,141.0410959,5,0,,
2023-05-23 01:00:00,0,25.2,3.79,94.92,1010.5,4.485496178,0,141.0410959,5,1,,
2023-05-23 02:00:00,0,25.2,4.17,94.92,1010.18,4.310963252,0,141.0410959,5,2,,
2023-05-23 03:00:00,0,24.4,2.91,94.92,1009.88,4.468042885,0,141.0410959,5,3,,
2023-05-23 04:00:00,0,24.28,2.85,94.92,1009.64,4.468042885,0,141.0410959,5,4,,
2023-05-23 05:00:00,0,24.3,4.43,94.92,1009.78,4.485496178,0,141.0410959,5,5,,
2023-05-23 06:00:00,0,24.2,4.255,94.92,1010.27,4.29350996,0,141.0410959,5,6,,
2023-05-23 07:00:00,0,25.3,4.08,94.92,1010.76,4.101523742,0.47,141.0410959,5,7,,
